Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"60442","2019-09-19 09:29:48","1","132","<neural-network><deep-learning><keras><tensorflow>","1",""
"60448","2019-09-19 11:29:09","0","40","<python><class-imbalance>","1",""
"60450","2019-09-19 12:33:50","1","46","<scikit-learn><feature-selection>","1",""
"60454","2019-09-19 14:32:43","1","18","<rstudio>","0",""
"60456","2019-09-19 15:12:05","1","48","<classification><regression><data-science-model><correlation><experiments>","1","1"
"60461","2019-09-19 16:15:33","1","77","<reinforcement-learning><cost-function><policy-gradients>","1",""
"60466","2019-09-19 18:11:57","1","58","<machine-learning><predictive-modeling><xgboost><explainable-ai>","1",""
"60468","2019-09-19 20:04:05","5","2162","<word-embeddings><similarity><similar-documents>","2","1"
"60470","2019-09-19 22:26:29","0","25","<machine-learning><supervised-learning>","1",""
"60472","2019-09-20 00:49:40","2","21","<scikit-learn><feature-selection>","1",""
"60475","2019-09-20 06:13:46","0","61","<machine-learning><neural-network><deep-learning><cnn>","2",""
"60477","2019-09-20 07:08:14","0","41","<machine-learning><linear-regression><pickle>","1",""
"60481","2019-09-20 07:48:39","0","3729","<machine-learning><pickle>","1",""
"60483","2019-09-20 08:44:20","1","164","<machine-learning><feature-selection><training><pca>","3",""
"60484","2019-09-20 08:46:48","0","649","<machine-learning><linear-regression><score>","1",""
"60487","2019-09-20 09:35:15","1","84","<python><keras><tensorflow>","3",""
"60488","2019-09-20 09:42:37","2","67","<image-classification><machine-learning-model><loss-function><metric>","1",""
"60489","2019-09-20 09:45:43","0","161","<classification><keras><nlp><lstm><sentiment-analysis>","2",""
"60498","2019-09-20 13:08:43","1","51","<time-series><prediction><forecasting><forecast><arima>","1",""
"60500","2019-09-20 14:09:35","3","39","<unbalanced-classes>","2",""
"60506","2019-09-20 16:14:32","1","113","<machine-learning><nlp><clustering>","1","2"
"60513","2019-09-20 17:35:23","1","22","<orange>","0",""
"60520","2019-09-20 19:20:41","2","168","<machine-learning><scikit-learn><multiclass-classification>","2","1"
"60522","2019-09-20 21:05:01","0","30","<machine-learning><image-recognition><image-preprocessing>","1",""
"60525","2019-09-20 22:23:24","0","1006","<python><pandas><dataframe>","3",""
"60527","2019-09-20 22:45:12","0","108","<machine-learning><feature-selection><random-forest><svm>","2",""
"60528","2019-09-20 23:13:52","2","18","<numpy><matplotlib>","0",""
"60531","2019-09-21 00:03:13","2","35","<classification><theory><methodology>","1",""
"60533","2019-09-21 00:13:36","1","54","<data>","1",""
"60538","2019-09-21 04:28:36","0","56","<classification><regression>","3",""
"60546","2019-09-21 11:42:38","2","329","<deep-learning>","0","1"
"48753","2019-04-06 13:15:41","1","63","<machine-learning><python><deep-learning><pandas><data-cleaning>","0",""
"48755","2019-04-06 13:32:54","1","182","<neural-network><keras><dataset>","2",""
"48761","2019-04-06 16:21:18","2","135","<machine-learning><logistic-regression>","2",""
"48764","2019-04-06 17:15:13","1","2110","<classification><keras><lstm><binary><neural>","0","1"
"48767","2019-04-06 17:42:12","1","283","<classification><svm><matlab><hyperparameter>","0",""
"48775","2019-04-06 20:20:01","1","647","<time-series><lstm><preprocessing><forecasting>","1","1"
"48776","2019-04-06 22:39:19","0","57","<python><deep-learning><convolution><numpy>","1",""
"48780","2019-04-07 04:21:53","-1","1585","<machine-learning><linear-regression>","2",""
"48784","2019-04-07 05:50:02","0","277","<machine-learning><neural-network><prediction><machine-learning-model>","1",""
"48788","2019-04-07 06:56:55","5","207","<machine-learning><supervised-learning><prediction>","3",""
"48789","2019-04-07 07:37:38","1","24","<decision-trees>","0",""
"48796","2019-04-07 08:04:54","21","11081","<keras><lstm>","2","11"
"48797","2019-04-07 09:03:07","0","83","<python><neural-network><keras>","0",""
"48798","2019-04-07 09:12:08","0","44","<python>","1",""
"48801","2019-04-07 10:10:50","1","115","<machine-learning><time-series><predictive-modeling><probability><markov-process>","1",""
"48821","2019-04-07 12:10:33","6","196","<neural-network><cnn><lstm><training><class-imbalance>","2","2"
"48825","2019-04-07 16:09:16","3","669","<optimization><gradient-descent><loss-function>","1",""
"48828","2019-04-07 18:06:59","1","22","<machine-learning><cnn><convnet><evolutionary-algorithms>","0",""
"48832","2019-04-07 18:57:42","0","131","<keras><nlp><cnn>","1",""
"48834","2019-04-07 19:19:21","0","195","<machine-learning><dataset><perceptron>","0",""
"48837","2019-04-07 22:11:49","2","3007","<keras><tensorflow><cnn>","1",""
"60547","2019-09-21 12:30:46","0","1102","<python><neural-network><scikit-learn><hyperparameter-tuning>","1",""
"60549","2019-09-21 13:57:54","2","49","<python><classification><scikit-learn><grid-search>","1",""
"60551","2019-09-21 15:13:03","0","92","<r><statistics><logistic-regression>","1",""
"60555","2019-09-21 17:34:30","3","242","<pandas><matplotlib><seaborn>","2","2"
"60567","2019-09-22 00:37:54","2","26","<natural-language-process>","1",""
"60569","2019-09-22 00:49:19","3","171","<tensorflow><lstm><training>","2",""
"60571","2019-09-22 02:33:04","1","73","<random-forest><xgboost>","0",""
"60572","2019-09-22 03:29:31","0","42","<machine-learning><keras><perceptron>","0",""
"60574","2019-09-22 07:59:19","0","39","<machine-learning><kernel><mathematics>","1",""
"60576","2019-09-22 08:25:00","1","26","<machine-learning><algorithms><unsupervised-learning><data-science-model>","1",""
"60577","2019-09-22 08:43:59","0","25","<classification><statistics><bayesian>","0",""
"60583","2019-09-22 12:25:15","2","46","<linear-regression><logistic-regression>","1",""
"60588","2019-09-22 14:07:53","-1","1292","<python><pandas><dataframe>","1",""
"60589","2019-09-22 14:16:41","0","204","<feature-engineering><data-science-model>","2",""
"60590","2019-09-22 14:34:00","-1","72","<neural-network><keras><tensorflow>","2",""
"60592","2019-09-22 16:49:33","0","22","<deep-learning><convnet><convolution><inceptionresnetv2>","2",""
"60593","2019-09-22 16:54:28","0","70","<machine-learning><dataset><feature-engineering>","1","3"
"60595","2019-09-22 17:58:15","1","913","<neural-network><deep-learning><keras><autoencoder><dimensionality-reduction>","1",""
"60597","2019-09-22 18:44:04","0","57","<python><classification><dataset><machine-learning-model>","1",""
"60598","2019-09-22 18:46:34","2","71","<clustering><unsupervised-learning><supervised-learning><semi-supervised-learning>","4",""
"60603","2019-09-22 20:03:14","2","48","<word-embeddings>","1","2"
"60606","2019-09-22 21:26:56","2","182","<machine-learning><reinforcement-learning>","1",""
"60608","2019-09-22 22:43:10","1","30","<unsupervised-learning>","2",""
"60610","2019-09-23 01:29:44","2","39","<algorithms><optimization><performance><convergence>","1",""
"60611","2019-09-23 01:30:48","1","320","<python><neural-network><scikit-learn>","2","1"
"60613","2019-09-23 01:43:51","0","242","<python><deep-learning><classification><loss-function>","1","1"
"60617","2019-09-23 03:31:32","3","828","<machine-learning><terminology>","1","2"
"60620","2019-09-23 07:07:05","1","169","<loss-function>","1",""
"60624","2019-09-23 08:37:32","1","91","<keras>","2",""
"60629","2019-09-23 08:58:16","1","79","<machine-learning><python><predictive-modeling><churn><data-leakage>","1","1"
"60631","2019-09-23 09:17:26","1","31","<predictive-modeling><decision-trees>","2","0"
"60637","2019-09-23 11:16:48","0","72","<deep-learning><time-series><lstm><normalization><forecasting>","2",""
"60638","2019-09-23 11:28:18","1","15","<random-forest><feature-engineering><machine-learning-model><feature-scaling>","0",""
"60640","2019-09-23 11:45:52","1","195","<machine-learning><neural-network><cnn><pytorch><accuracy>","0",""
"60642","2019-09-23 13:17:33","1","70","<machine-learning><classification><tensorflow><linear-regression><logistic-regression>","1",""
"48838","2019-04-07 23:23:24","0","42","<regression><linear-regression><matrix-factorisation><matrix>","0",""
"48842","2019-04-08 00:35:33","4","80","<machine-learning><theory><pac-learning>","1","1"
"48846","2019-04-08 04:03:25","-2","73","<clustering><unsupervised-learning>","1",""
"48848","2019-04-08 05:19:33","0","4485","<python>","1",""
"48850","2019-04-08 07:01:21","1","161","<nlp><transfer-learning><bert>","0",""
"48851","2019-04-08 07:29:05","3","227","<machine-learning><neural-network><keras><lstm>","0",""
"48862","2019-04-08 09:30:30","1","209","<machine-learning><deep-learning><information-retrieval><similar-documents>","0",""
"48872","2019-04-08 10:20:24","1","147","<reinforcement-learning><policy-gradients>","0",""
"48874","2019-04-08 10:50:28","0","126","<social-network-analysis><twitter>","1",""
"48875","2019-04-08 11:04:22","5","1902","<machine-learning><data><categorical-data><encoding>","1","2"
"48877","2019-04-08 12:09:09","0","37","<probability><autoencoder><gaussian>","0",""
"48883","2019-04-08 15:18:17","1","425","<machine-learning><k-means>","1",""
"48885","2019-04-08 15:40:16","6","1580","<statistics><data-analysis>","1","3"
"48886","2019-04-08 15:55:59","2","22","<classification><naive-bayes-classifier>","1",""
"48889","2019-04-08 16:29:30","1","153","<deep-learning><reinforcement-learning>","1",""
"48890","2019-04-08 16:52:10","0","29","<data-mining><preprocessing>","2",""
"48891","2019-04-08 17:11:12","1","2401","<loss-function><pytorch>","2",""
"48893","2019-04-08 17:15:45","1","67","<python><classification><matlab>","2",""
"48904","2019-04-08 18:16:58","0","212","<python>","1",""
"48905","2019-04-08 18:36:42","1","397","<machine-learning><k-nn>","2",""
"48909","2019-04-08 18:54:40","2","400","<python><deep-learning><tensorflow><anaconda><linux>","1",""
"48912","2019-04-08 19:45:52","0","31","<recommender-system><data-product>","1",""
"48913","2019-04-08 20:03:47","1","20","<feature-extraction><feature-engineering><missing-data>","0",""
"48920","2019-04-09 00:18:27","5","216","<neural-network><convolution><graphs>","1","2"
"48921","2019-04-09 00:29:12","2","368","<neural-network><loss-function><pytorch><regularization>","1",""
"48922","2019-04-09 00:35:23","1","497","<neural-network><tensorflow><overfitting>","1","1"
"48923","2019-04-09 01:24:53","1","559","<neural-network><computer-vision><object-detection>","0",""
"48925","2019-04-09 01:41:02","0","467","<logistic-regression><prediction><sas>","1",""
"48932","2019-04-09 04:12:52","0","27","<deep-learning><cnn><backpropagation>","1",""
"48939","2019-04-09 07:15:34","1","141","<neural-network><keras><embeddings><neural>","0","1"
"48943","2019-04-09 08:07:51","1","59","<neural-network><keras><cnn><lstm>","0",""
"48944","2019-04-09 08:53:56","2","41","<machine-learning><predictive-modeling><algorithms><machine-learning-model>","0",""
"48946","2019-04-09 09:32:10","2","3913","<deep-learning><keras><tensorflow><opencv>","1","1"
"48947","2019-04-09 09:35:24","2","321","<machine-learning><python>","0",""
"48952","2019-04-09 10:20:33","1","171","<neural-network><image-recognition><yolo>","1",""
"60647","2019-09-23 14:19:19","1","3353","<machine-learning><keras><colab>","1",""
"60657","2019-09-23 17:57:07","2","152","<python><neural-network><keras>","5",""
"60658","2019-09-23 18:20:14","0","24","<machine-learning><deep-learning><image-classification><computer-vision><image-recognition>","1",""
"60662","2019-09-23 21:51:14","0","845","<scikit-learn>","2",""
"60663","2019-09-23 22:27:30","0","77","<machine-learning><python><neural-network><time-series><xgboost>","1","0"
"60667","2019-09-23 23:15:38","1","52","<machine-learning><clustering><unsupervised-learning><dbscan><clusters>","1",""
"60668","2019-09-24 01:14:57","1","51","<machine-learning><statistics>","1",""
"60669","2019-09-24 01:20:02","1","34","<performance>","1",""
"60671","2019-09-24 03:26:39","1","108","<r>","2","1"
"60674","2019-09-24 06:21:45","1","103","<classification><nlp><random-forest><word2vec><word-embeddings>","2",""
"60675","2019-09-24 06:29:51","0","860","<word2vec><loss-function><gensim>","0",""
"60678","2019-09-24 08:21:49","1","2831","<time-series><xgboost><arima>","1","1"
"60679","2019-09-24 08:34:17","1","631","<machine-learning><deep-learning><classification><dataset><predictive-modeling>","1","0"
"60681","2019-09-24 09:19:26","1","36","<machine-learning><unsupervised-learning><similarity>","1",""
"60684","2019-09-24 09:46:35","3","1609","<machine-learning><classification><class-imbalance><smote><smotenc>","1","2"
"60685","2019-09-24 09:50:41","0","71","<clustering><data-science-model><similarity>","1","1"
"60689","2019-09-24 11:18:36","0","26","<python><nlp><sentiment-analysis>","1",""
"60694","2019-09-24 12:33:21","1","75","<machine-learning><python><scikit-learn><clustering><unsupervised-learning>","0",""
"60695","2019-09-24 12:47:00","0","37","<neural-network><deep-learning><tensorflow><lstm>","1","1"
"60703","2019-09-24 16:01:45","1","33","<preprocessing>","1",""
"60706","2019-09-24 17:41:37","2","140","<machine-learning><python><cnn><image-classification>","3",""
"60714","2019-09-24 23:42:52","0","3699","<python><scikit-learn><anomaly-detection><outlier><data-imputation>","2","1"
"60717","2019-09-25 01:07:40","1","33","<python><scikit-learn><anomaly-detection><outlier>","1","1"
"60722","2019-09-25 04:45:24","1","43","<python><logistic-regression>","1",""
"60727","2019-09-25 07:31:38","1","768","<nlp><dataset><natural-language-process><machine-translation><google>","3",""
"60731","2019-09-25 09:02:52","0","57","<correlation>","1",""
"60738","2019-09-25 10:04:47","0","337","<python><scikit-learn>","1",""
"60739","2019-09-25 10:10:45","0","16","<machine-translation>","0",""
"60744","2019-09-25 11:38:24","0","29","<time-series><xgboost><distribution>","1","1"
"60745","2019-09-25 11:49:02","2","79","<pca>","3","1"
"48954","2019-04-09 10:58:10","1","26","<machine-learning><linear-regression>","1",""
"48962","2019-04-09 12:50:21","6","5105","<python><deep-learning><autoencoder><vae>","1","6"
"48966","2019-04-09 13:46:47","1","25","<nlp>","1",""
"48969","2019-04-09 15:00:00","1","101","<deep-learning><natural-language-process><language-model>","1",""
"48970","2019-04-09 15:04:16","0","1052","<python><neural-network><lstm><autoencoder><vae>","0",""
"48971","2019-04-09 15:30:23","2","1826","<machine-learning><autoencoder><vae>","1",""
"48975","2019-04-09 16:40:14","0","41","<neural-network><clustering><unsupervised-learning><natural-language-process>","1",""
"48977","2019-04-09 17:00:37","1","112","<neural-network><cnn><object-detection><opencv>","1",""
"48984","2019-04-09 18:13:54","0","1429","<neural-network><deep-learning><keras>","1",""
"48985","2019-04-09 18:34:47","4","495","<unsupervised-learning><data-science-model>","3",""
"48987","2019-04-09 18:41:03","1","56","<machine-learning><feature-engineering><encoding>","0",""
"48988","2019-04-09 18:56:14","1","23","<statistics><preprocessing><scipy>","0","0"
"48990","2019-04-09 19:52:28","0","212","<python><visualization><graphs><matplotlib>","1",""
"48993","2019-04-09 20:04:23","0","195","<classification><svm><optimization><matlab><hyperparameter>","1",""
"48998","2019-04-09 20:51:44","2","1343","<python><scikit-learn><xgboost><hyperparameter-tuning><gridsearchcv>","1",""
"49001","2019-04-09 22:09:56","4","93","<machine-learning><python><r><prediction>","2","0"
"49004","2019-04-10 00:44:52","2","220","<machine-learning><pac-learning><vc-theory>","1",""
"49006","2019-04-10 02:39:27","0","43","<machine-learning><xgboost><training>","2",""
"49010","2019-04-10 04:34:35","0","22","<python><pandas>","1",""
"49012","2019-04-10 05:55:55","2","580","<machine-learning><python><deep-learning><keras><scikit-learn>","1","1"
"49023","2019-04-10 07:27:26","0","586","<machine-learning><python><deep-learning><scikit-learn><matlab>","1",""
"49030","2019-04-10 09:04:50","0","55","<classification><time-series>","1",""
"49031","2019-04-10 09:36:27","-1","24","<machine-learning><data-mining><statistics>","1",""
"49032","2019-04-10 10:16:35","0","130","<cnn><word2vec><accuracy><sentiment-analysis><gpu>","1",""
"49033","2019-04-10 10:33:43","1","60","<nlp>","1",""
"49034","2019-04-10 10:43:23","0","108","<python>","0",""
"49037","2019-04-10 12:04:03","1","69","<classification><accuracy><evaluation>","2","1"
"49047","2019-04-10 12:49:24","0","737","<classification><nlp><tfidf>","1",""
"49048","2019-04-10 13:31:38","1","482","<nlp><random-forest><svm><logistic-regression><naive-bayes-classifier>","3","1"
"60754","2019-09-25 14:04:44","0","45","<clustering><k-means>","1",""
"60756","2019-09-25 14:50:40","0","16","<machine-learning><nlp><data-science-model><annotation>","1",""
"60757","2019-09-25 15:29:38","1","131","<reinforcement-learning><softmax>","0",""
"60760","2019-09-25 15:46:30","0","42","<pyspark><sql><hive>","1",""
"60761","2019-09-25 16:18:26","1","12","<time-series><forecasting><predictor-importance>","0",""
"60764","2019-09-25 17:00:21","4","400","<random-forest><class-imbalance><sampling>","3","3"
"60765","2019-09-25 18:26:11","0","149","<machine-learning><python><tensorflow><multiclass-classification><pytorch>","0",""
"60770","2019-09-25 18:32:47","0","2599","<python><linear-regression>","2",""
"60775","2019-09-25 20:31:46","0","39","<python><scikit-learn><regression><linear-regression><dummy-variables>","0",""
"60777","2019-09-25 21:16:16","1","23","<predictive-modeling><feature-selection><accuracy>","0",""
"60778","2019-09-25 21:26:26","3","44","<terminology>","1","1"
"60782","2019-09-25 23:24:45","0","59","<machine-learning><classification><cnn><ocr>","1",""
"60785","2019-09-25 23:45:00","4","90","<machine-learning><gradient-descent>","1",""
"60787","2019-09-26 01:30:44","1","24","<nlp><expectation-maximization>","0",""
"60795","2019-09-26 07:48:38","0","59","<classification><predictive-modeling>","1",""
"60796","2019-09-26 08:01:44","1","28","<deep-learning><reinforcement-learning><ai><softmax><deepmind>","0",""
"60798","2019-09-26 08:14:51","0","1552","<python><visualization><data-analysis>","2",""
"60807","2019-09-26 08:55:13","4","468","<machine-learning><predictive-modeling><svm>","1",""
"60811","2019-09-26 09:53:32","1","52","<correlation>","2",""
"60812","2019-09-26 09:55:57","1","113","<keras><time-series><forecasting>","1",""
"60814","2019-09-26 10:42:00","1","37","<data-mining><text-mining><orange>","1",""
"60817","2019-09-26 11:23:40","2","389","<dimensionality-reduction><natural-language-process><embeddings><similar-documents>","1",""
"60819","2019-09-26 11:34:10","3","191","<machine-learning><dimensionality-reduction>","2",""
"60820","2019-09-26 12:03:44","0","21","<classification><feature-selection><features>","1",""
"60821","2019-09-26 12:38:06","2","68","<cross-validation>","3",""
"60824","2019-09-26 12:42:57","0","104","<python><dataframe>","1","1"
"60827","2019-09-26 13:02:10","1","168","<machine-learning>","1",""
"60832","2019-09-26 14:08:39","0","33","<classification><time-series>","2",""
"60834","2019-09-26 14:16:30","1","126","<neural-network><keras><loss-function><autoencoder>","0",""
"60837","2019-09-26 14:47:37","0","21","<neural-network>","1",""
"60840","2019-09-26 15:06:40","2","78","<deep-learning><lstm><rnn>","0",""
"60845","2019-09-26 16:24:40","4","63","<data-mining><genetic-algorithms><evolutionary-algorithms>","1","1"
"60848","2019-09-26 17:55:03","1","58","<classification><decision-trees>","1",""
"60850","2019-09-26 18:10:59","3","220","<python><scikit-learn><scoring>","1",""
"60854","2019-09-26 20:38:24","2","442","<tensorflow><object-detection><pipelines>","1",""
"60861","2019-09-27 04:24:55","3","70","<machine-learning><cross-validation>","1",""
"60862","2019-09-27 04:55:28","0","1152","<machine-learning><python><scikit-learn><normalization>","1","1"
"60865","2019-09-27 06:55:00","0","44","<neural-network><audio-recognition>","2",""
"60866","2019-09-27 07:03:55","0","494","<python><neural-network><dataset><multilabel-classification><mnist>","1",""
"60868","2019-09-27 07:41:01","0","79","<machine-learning><classification><feature-extraction><sensors>","2",""
"49054","2019-04-10 13:58:00","0","34","<feature-selection><svm><overfitting><model-selection>","1","0"
"49056","2019-04-10 14:00:38","0","65","<scikit-learn><predictive-modeling><pandas><multiclass-classification>","0","0"
"49060","2019-04-10 14:45:03","3","174","<machine-learning><statistics><visualization><data-cleaning><data-analysis>","2",""
"49069","2019-04-10 18:17:30","2","219","<convnet><beginner><data-augmentation>","1",""
"49071","2019-04-10 19:08:00","3","31","<keras><scikit-learn><optimization><theory>","1",""
"49072","2019-04-10 19:30:43","3","45","<time-series><data-analysis>","1",""
"49074","2019-04-10 20:00:55","0","236","<python><scikit-learn>","2",""
"49076","2019-04-10 20:17:19","0","309","<machine-learning><linear-regression><logistic-regression><distribution>","1",""
"49078","2019-04-10 20:40:52","2","191","<deep-learning><nlp><rnn><reinforcement-learning><policy-gradients>","1",""
"49082","2019-04-10 21:56:58","2","43","<machine-learning><neural-network><deep-learning>","1",""
"49084","2019-04-10 23:31:57","0","4709","<python><pandas><data-science-model>","1",""
"49086","2019-04-11 00:49:49","0","142","<machine-learning><transfer-learning><domain-adaptation>","1",""
"49088","2019-04-11 01:26:24","4","183","<machine-learning><feature-engineering><data-science-model>","1",""
"49089","2019-04-11 02:19:17","1","46","<matplotlib><historgram>","1",""
"49094","2019-04-11 05:23:28","2","8361","<csv>","1","2"
"49095","2019-04-11 05:53:52","1","1184","<machine-learning><python>","2","1"
"49096","2019-04-11 06:32:20","0","187","<dataset><data><terminology><definitions>","2",""
"49103","2019-04-11 07:57:59","0","1420","<keras><lstm><regularization><activation-function>","0",""
"49104","2019-04-11 07:59:28","0","79","<r><databases><excel>","4","1"
"49105","2019-04-11 08:32:30","1","1130","<machine-learning><data-mining><bigdata><decision-trees><chatbot>","1","1"
"49106","2019-04-11 08:40:15","0","231","<python><neural-network><keras><word-embeddings>","1",""
"49108","2019-04-11 09:26:29","0","217","<python><pandas><regex>","2",""
"49109","2019-04-11 09:30:05","3","2547","<keras><lstm><loss-function><accuracy>","2",""
"49117","2019-04-11 11:48:08","10","2656","<accuracy><confusion-matrix>","3","2"
"49119","2019-04-11 12:03:08","0","65","<machine-learning><regression>","1",""
"49123","2019-04-11 13:01:27","0","236","<python><pandas><dataframe>","1",""
"49125","2019-04-11 13:26:04","1","736","<python><pandas>","1",""
"49126","2019-04-11 13:52:24","0","20","<python><neural-network><classification><keras><tensorflow>","1",""
"49128","2019-04-11 14:13:00","0","794","<python><reinforcement-learning><q-learning><dqn><keras-rl>","1",""
"49144","2019-04-11 18:02:38","3","49","<supervised-learning><game>","1",""
"49145","2019-04-11 18:14:39","1","18","<machine-learning><dataset><logistic-regression>","1",""
"49147","2019-04-11 18:49:25","0","495","<scikit-learn><random-forest>","1","1"
"49148","2019-04-11 19:41:39","1","156","<r><data-mining><pandas><matlab><databases>","3",""
"49150","2019-04-11 19:51:56","0","513","<python>","1",""
"49151","2019-04-11 19:54:40","1","47","<loss-function><object-detection><metric>","0",""
"49152","2019-04-11 20:33:25","4","273","<machine-learning><classification><perceptron>","1",""
"60871","2019-09-27 08:22:35","0","52","<image-classification><ocr>","0",""
"60875","2019-09-27 09:31:53","1","194","<python><keras><tensorflow><data-science-model>","0",""
"60878","2019-09-27 10:12:39","1","183","<tensorflow><anaconda>","1",""
"60884","2019-09-27 12:23:48","0","33","<machine-learning><keras><tensorflow><image-classification><multilabel-classification>","0",""
"60885","2019-09-27 12:35:53","1","76","<classification><data><learning><vc-theory>","1",""
"60890","2019-09-27 13:52:34","-3","35","<python><visualization><matplotlib>","1","1"
"60895","2019-09-27 14:51:01","0","174","<deep-learning><reinforcement-learning><dqn><ai><softmax>","2",""
"60896","2019-09-27 15:05:30","2","110","<multilabel-classification>","1","2"
"60899","2019-09-27 15:30:49","1","70","<regression><predictive-modeling><overfitting>","1",""
"60904","2019-09-27 16:07:02","1","23","<machine-learning><feature-selection>","1",""
"60910","2019-09-27 16:54:29","0","78","<neural-network><keras><image-classification><convnet>","3",""
"60911","2019-09-27 17:03:11","1","96","<machine-learning><linear-regression><visualization>","2","1"
"60917","2019-09-27 20:01:34","1","46","<machine-learning><neural-network><deep-learning><keras>","1","1"
"60921","2019-09-27 20:57:39","-1","53","<python><statistics><data><feature-engineering><data-science-model>","1",""
"60927","2019-09-27 22:52:16","1","92","<python><linear-regression><cross-validation><score>","1",""
"60932","2019-09-28 01:55:03","1","597","<machine-learning><predictive-modeling><data><data-science-model>","2",""
"60936","2019-09-28 06:22:33","2","159","<machine-learning><multiclass-classification><class-imbalance><sampling>","3",""
"60944","2019-09-28 11:21:51","0","88","<neural-network><cnn><image-classification><image-recognition><image-preprocessing>","3",""
"60946","2019-09-28 11:46:08","1","91","<deep-learning><classification><predictive-modeling>","2",""
"60950","2019-09-28 13:35:03","6","3913","<decision-trees><xgboost><normalization>","1",""
"60951","2019-09-28 13:38:55","0","1912","<machine-learning><scikit-learn><decision-trees><xgboost>","1","1"
"60952","2019-09-28 14:00:30","2","181","<pandas>","1",""
"60955","2019-09-28 14:59:18","2","4653","<python><pandas><data-cleaning><numpy>","1",""
"60958","2019-09-28 16:43:27","0","20","<neural-network><deep-learning><tensorflow><genetic-algorithms>","0",""
"60960","2019-09-28 17:05:26","1","1227","<reinforcement-learning><overfitting><plotting>","2",""
"60965","2019-09-28 19:22:40","1","25","<gradient-descent><boosting>","0",""
"60966","2019-09-28 19:32:08","0","50","<machine-learning><classification><svm><optimization>","1",""
"60968","2019-09-28 19:48:03","0","18","<deep-learning><keras><tensorflow><cnn><image>","1",""
"60970","2019-09-28 20:50:22","0","152","<machine-learning><neural-network><keras><regression>","1",""
"60971","2019-09-28 21:07:41","1","111","<classification><decision-trees>","2",""
"49153","2019-04-11 20:38:15","0","29","<machine-learning>","1",""
"49160","2019-04-11 22:24:53","0","242","<python><time-series><pandas>","2",""
"49166","2019-04-12 01:19:07","1","34","<classification><scikit-learn><time-series><supervised-learning>","2",""
"49168","2019-04-12 02:06:26","4","1005","<neural-network><rnn>","1",""
"49170","2019-04-12 03:31:29","1","11","<neural-network><data-mining><dataset><databases><books>","1",""
"49173","2019-04-12 05:29:27","1","80","<machine-learning><keras><optimization><gan><learning-rate>","0",""
"49176","2019-04-12 06:22:54","0","191","<machine-learning><python><similarity><distance>","1",""
"49178","2019-04-12 06:57:30","1","235","<neural-network><deep-learning><keras><tensorflow><image-classification>","1",""
"49179","2019-04-12 08:45:17","1","506","<machine-learning><nlp><machine-translation>","1","1"
"49181","2019-04-12 08:46:01","2","76","<statistics><cross-validation><multiclass-classification><evaluation>","1","1"
"49182","2019-04-12 09:29:01","1","668","<python><cross-validation><pyspark>","1",""
"49184","2019-04-12 10:02:30","1","42","<word-embeddings><word2vec><natural-language-process><model-selection><nltk>","0",""
"49185","2019-04-12 10:17:40","4","2551","<machine-learning><feature-selection><feature-engineering>","5","0"
"49189","2019-04-12 11:27:09","1","42","<machine-learning><python><scikit-learn><random-forest><decision-trees>","0",""
"49197","2019-04-12 14:06:29","1","68","<machine-learning><python><scikit-learn><decision-trees><logistic-regression>","1",""
"49198","2019-04-12 14:51:14","1","1198","<python><scikit-learn><distance><scipy>","1","1"
"49203","2019-04-12 16:48:05","3","747","<machine-learning><decision-trees>","2","1"
"49217","2019-04-12 21:30:00","0","283","<neural-network><deep-learning><keras><tensorflow><image-classification>","1",""
"49218","2019-04-12 22:18:33","4","189","<python><neural-network>","2",""
"49221","2019-04-13 00:24:16","4","82","<python><classification><k-nn>","1",""
"49222","2019-04-13 01:05:42","0","37","<neural-network><image-classification>","1",""
"49223","2019-04-13 01:44:19","1","133","<linear-regression><prediction><dummy-variables>","1",""
"49226","2019-04-13 03:32:21","8","173","<correlation>","1","3"
"49230","2019-04-13 07:41:57","1","281","<python><data><data-cleaning>","0",""
"49232","2019-04-13 09:55:33","1","195","<machine-learning><deep-learning><gan><generative-models>","1","1"
"49233","2019-04-13 10:15:53","1","1697","<keras><lstm><loss-function><accuracy>","2",""
"49236","2019-04-13 12:22:21","1","459","<neural-network><time-series><lstm><recurrent-neural-net>","1",""
"49243","2019-04-13 19:37:49","0","54","<time-series><forecasting>","1",""
"49247","2019-04-14 02:01:50","1","1335","<scipy><interpolation>","1",""
"49248","2019-04-14 02:01:51","0","103","<python><statistics>","1",""
"60974","2019-09-28 21:35:36","2","62","<nlp>","2","1"
"60980","2019-09-29 02:24:27","1","54","<machine-learning>","2",""
"60981","2019-09-29 04:21:48","0","72","<visualization>","1",""
"60990","2019-09-29 10:05:35","1","34","<python><pandas><data-cleaning>","1",""
"60991","2019-09-29 10:20:51","0","33","<anaconda>","1",""
"60994","2019-09-29 11:20:09","0","70","<machine-learning>","1",""
"60996","2019-09-29 12:11:51","0","282","<machine-learning><regression><algorithms><perceptron>","1",""
"60997","2019-09-29 12:27:41","2","39","<k-means><plotting>","0",""
"61001","2019-09-29 14:38:45","0","266","<python><pandas>","1",""
"61002","2019-09-29 16:18:06","2","27","<similar-documents>","2",""
"61009","2019-09-29 18:57:49","2","515","<nlp><unsupervised-learning><named-entity-recognition>","2",""
